1,1004622,13.782085296799021,21.61213860947909,3
1,1018445,18.25627832997543,14.922289555930297,5
1,1019661,3.9807334962308514,11.626358345067745,1
1,1020045,20.892476332997813,18.35925698879046,16
1,1002568,18.09677389485404,15.770377998647982,12
1,1017157,4.3092551637135434,11.230730952377208,8
1,1000512,12.83469522339808,22.39966036294892,4
1,1007775,21.623371341987376,1.0702078491047933,11
1,1002651,19.948724198217718,0.6397819747517123,8
1,1016024,20.703897357486223,1.793698783841247,8
1,1001365,17.717198966668384,15.476586023101024,14
1,1016469,17.37955156074602,14.73106947993353,14
1,1014677,3.4222540905772316,10.528924805244413,5
1,1006355,12.82363623022139,21.186749794910828,8
1,1011793,21.988711794701775,18.48922443656141,9
1,1014569,2.5415250180768862,9.94907201882894,6
1,1006824,13.855453747334293,21.54719227287669,16
1,1010725,20.031042668890187,20.07489721426921,12
1,1011300,20.780056261790435,1.3424802537249785,16
1,1010402,17.930521163982494,15.651967250548687,9
1,1014497,20.471200524735437,3.414477094751137,2
1,1015457,20.88402857558446,0.7094776011948363,8
1,1016352,1.5782821200391226,10.743988030940033,8
1,1001726,18.72890280566764,16.64911045417435,8
1,1009342,17.90677989339842,15.456345300958752,11
1,1002875,2.9886271376789493,10.30764299835611,2
1,1007290,13.692671644763966,21.94876189979316,4
1,1016888,21.135730291399305,18.75583325473809,10
