64,4,10,1,RLCCA,1,1,5.0,5.0,640,632.0000,80,1588.0000,11,8,1.0,1.0,3.1103544421382825,
64,4,10,1,RLCCA,1,2,10.0,5.0,640,624.0000,39,976.0000,11,3,1.0,1.0,2.077626329532,
64,4,10,1,RLCCA,1,3,15.0,5.0,640,624.0000,47,1104.0000,12,15,1.0,1.0,2.7029402646608367,
64,4,10,1,RLCCA,1,4,20.0,5.0,640,636.0000,54,1152.0000,10,9,1.0,1.0,3.441280726823583,
64,4,10,1,RLCCA,1,5,5.0,10.0,640,632.0000,63,1196.0000,12,4,1.0,1.0,2.4633560858744943,
64,4,10,1,RLCCA,1,6,10.0,10.0,640,604.0000,48,992.0000,11,10,1.0,1.0,2.2079709202488345,
64,4,10,1,RLCCA,1,7,15.0,10.0,640,640.0000,50,880.0000,11,1,1.0,1.0,1.7335070304926858,
64,4,10,1,RLCCA,1,8,20.0,10.0,640,632.0000,60,1032.0000,11,6,1.0,1.0,2.9096063462495128,
64,4,10,1,RLCCA,1,9,5.0,15.0,640,632.0000,53,1120.0000,11,13,1.0,1.0,2.348909626952064,
64,4,10,1,RLCCA,1,10,10.0,15.0,640,616.0000,47,1072.0000,11,12,1.0,1.0,1.8305824034257046,
64,4,10,1,RLCCA,1,11,15.0,15.0,640,636.0000,50,772.0000,11,2,1.0,1.0,1.877698071626051,
64,4,10,1,RLCCA,1,12,20.0,15.0,640,608.0000,53,744.0000,10,7,1.0,1.0,2.674372714951229,
64,4,10,1,RLCCA,1,13,5.0,20.0,640,608.0000,67,1096.0000,11,0,1.0,1.0,2.8306050716779128,
64,4,10,1,RLCCA,1,14,10.0,20.0,640,628.0000,62,1096.0000,12,11,1.0,1.0,2.619610083415004,
64,4,10,1,RLCCA,1,15,15.0,20.0,640,616.0000,59,1068.0000,10,14,1.0,1.0,2.531957230665585,
64,4,10,1,RLCCA,1,16,20.0,20.0,640,620.0000,63,1288.0000,11,5,1.0,1.0,2.9376211253786306,
