64,4,1,4,RLCCA,1,1,5.0,5.0,640,508.0000,65,3252.0000,10,3,1.0,0.984009840098401,5.314442291681279,
64,4,1,4,RLCCA,1,2,10.0,5.0,640,392.0000,50,3216.0000,7,3,1.0,0.9950248756218906,6.526886384981853,
64,4,1,4,RLCCA,1,3,15.0,5.0,640,544.0000,98,3412.0000,10,1,1.0,0.9378663540445487,5.5748979815201025,
64,4,1,4,RLCCA,1,4,20.0,5.0,640,448.0000,57,3660.0000,8,1,1.0,0.8743169398907104,3.8813809887317077,
64,4,1,4,RLCCA,1,5,5.0,10.0,640,632.0000,49,3000.0000,11,3,1.0,1.0,7.3085068390232895,
64,4,1,4,RLCCA,1,6,10.0,10.0,640,308.0000,58,3188.0000,6,3,1.0,1.0,5.911165522335727,
64,4,1,4,RLCCA,1,7,15.0,10.0,640,548.0000,59,3236.0000,11,1,1.0,0.9888751545117429,9.056437154169048,
64,4,1,4,RLCCA,1,8,20.0,10.0,640,460.0000,64,3312.0000,9,1,1.0,0.966183574879227,6.5470377257025065,
64,4,1,4,RLCCA,1,9,5.0,15.0,640,544.0000,60,3196.0000,11,0,1.0,1.0,7.632228711284575,
64,4,1,4,RLCCA,1,10,10.0,15.0,640,484.0000,44,2608.0000,9,0,1.0,1.0,6.30646527338044,
64,4,1,4,RLCCA,1,11,15.0,15.0,640,648.0000,84,3528.0000,11,2,0.9876543209876543,0.9070294784580499,8.204638781951344,
64,4,1,4,RLCCA,1,12,20.0,15.0,640,588.0000,49,3384.0000,10,2,1.0,0.9456264775413712,4.420379448129819,
64,4,1,4,RLCCA,1,13,5.0,20.0,640,220.0000,20,1416.0000,4,0,1.0,1.0,6.008943689232709,
64,4,1,4,RLCCA,1,14,10.0,20.0,640,0.0000,0,0.0000,0,0,1.0,1.0,NaN,
64,4,1,4,RLCCA,1,15,15.0,20.0,640,552.0000,72,3832.0000,10,2,1.0,0.8350730688935282,4.74101192612865,
64,4,1,4,RLCCA,1,16,20.0,20.0,640,644.0000,66,3240.0000,12,2,0.9937888198757764,0.9876543209876543,5.1092319259492305,
