64,4,20,1,RLCCA,1,1,5.0,5.0,640,608.0000,82,968.0000,11,8,1.0,1.0,3.0761832775804643,
64,4,20,1,RLCCA,1,2,10.0,5.0,640,616.0000,37,1040.0000,12,3,1.0,1.0,2.7544726796250343,
64,4,20,1,RLCCA,1,3,15.0,5.0,640,632.0000,58,1008.0000,11,15,1.0,1.0,2.5707256405812116,
64,4,20,1,RLCCA,1,4,20.0,5.0,640,588.0000,83,812.0000,10,9,1.0,1.0,3.461234479685108,
64,4,20,1,RLCCA,1,5,5.0,10.0,640,628.0000,46,1180.0000,10,4,1.0,1.0,2.670876747253967,
64,4,20,1,RLCCA,1,6,10.0,10.0,640,620.0000,38,792.0000,10,10,1.0,1.0,1.6611483824172386,
64,4,20,1,RLCCA,1,7,15.0,10.0,640,636.0000,45,968.0000,11,1,1.0,1.0,1.8682703730508092,
64,4,20,1,RLCCA,1,8,20.0,10.0,640,604.0000,71,892.0000,10,6,1.0,1.0,2.648070515949623,
64,4,20,1,RLCCA,1,9,5.0,15.0,640,608.0000,28,808.0000,11,13,1.0,1.0,2.1989727030079296,
64,4,20,1,RLCCA,1,10,10.0,15.0,640,632.0000,32,768.0000,11,12,1.0,1.0,2.0017615822338186,
64,4,20,1,RLCCA,1,11,15.0,15.0,640,620.0000,46,788.0000,11,2,1.0,1.0,1.7902726409546907,
64,4,20,1,RLCCA,1,12,20.0,15.0,640,612.0000,62,1268.0000,10,7,1.0,1.0,2.738274043529141,
64,4,20,1,RLCCA,1,13,5.0,20.0,640,608.0000,73,916.0000,11,0,1.0,1.0,3.0917827784099634,
64,4,20,1,RLCCA,1,14,10.0,20.0,640,612.0000,64,860.0000,11,11,1.0,1.0,2.6599883689669084,
64,4,20,1,RLCCA,1,15,15.0,20.0,640,636.0000,45,944.0000,12,14,1.0,1.0,2.606810108120024,
64,4,20,1,RLCCA,1,16,20.0,20.0,640,628.0000,85,1316.0000,11,5,1.0,1.0,3.355458617014073,
