64,4,4,2,RLCCA,1,1,5.0,5.0,640,740.0000,93,3336.0000,13,3,0.8648648648648649,0.9592326139088729,3.87087475339246,
64,4,4,2,RLCCA,1,2,10.0,5.0,640,796.0000,54,3304.0000,14,3,0.8040201005025126,0.9685230024213075,4.55210082261151,
64,4,4,2,RLCCA,1,3,15.0,5.0,640,772.0000,79,3236.0000,16,6,0.8290155440414507,0.9888751545117429,4.890848847131749,
64,4,4,2,RLCCA,1,4,20.0,5.0,640,864.0000,68,4128.0000,17,6,0.7407407407407407,0.7751937984496124,4.035822541310384,
64,4,4,2,RLCCA,1,5,5.0,10.0,640,628.0000,62,2920.0000,10,5,1.0,1.0,3.4328995007855796,
64,4,4,2,RLCCA,1,6,10.0,10.0,640,752.0000,30,1952.0000,14,5,0.851063829787234,1.0,5.194475106561943,
64,4,4,2,RLCCA,1,7,15.0,10.0,640,628.0000,53,1648.0000,12,1,1.0,1.0,4.12568861716805,
64,4,4,2,RLCCA,1,8,20.0,10.0,640,704.0000,38,1960.0000,14,1,0.9090909090909091,1.0,3.836894593276374,
64,4,4,2,RLCCA,1,9,5.0,15.0,640,612.0000,69,2760.0000,10,0,1.0,1.0,3.4964874305155678,
64,4,4,2,RLCCA,1,10,10.0,15.0,640,708.0000,30,1768.0000,13,0,0.903954802259887,1.0,4.322896268246632,
64,4,4,2,RLCCA,1,11,15.0,15.0,640,592.0000,47,2032.0000,10,2,1.0,1.0,4.279724836858192,
64,4,4,2,RLCCA,1,12,20.0,15.0,640,632.0000,48,2680.0000,13,4,1.0,1.0,4.964440314941954,
64,4,4,2,RLCCA,1,13,5.0,20.0,640,524.0000,124,3296.0000,10,7,1.0,0.970873786407767,3.7753152794585,
64,4,4,2,RLCCA,1,14,10.0,20.0,640,632.0000,55,3216.0000,11,7,1.0,0.9950248756218906,4.919393502997417,
64,4,4,2,RLCCA,1,15,15.0,20.0,640,812.0000,37,1976.0000,16,2,0.7881773399014779,1.0,3.783041091244313,
64,4,4,2,RLCCA,1,16,20.0,20.0,640,152.0000,8,436.0000,3,4,1.0,1.0,2.46707564783469,
