64,4,4,8,RLCCA,1,1,5.0,5.0,640,844.0000,66,3720.0000,16,1,0.7582938388625592,0.8602150537634409,11.149348006260894,
64,4,4,8,RLCCA,1,2,10.0,5.0,640,860.0000,54,3444.0000,16,1,0.7441860465116279,0.9291521486643438,10.945750977991949,
64,4,4,8,RLCCA,1,3,15.0,5.0,640,396.0000,53,3192.0000,7,0,1.0,1.0,10.407690397904101,
64,4,4,8,RLCCA,1,4,20.0,5.0,640,612.0000,50,2688.0000,11,0,1.0,1.0,7.941058725800593,
64,4,4,8,RLCCA,1,5,5.0,10.0,640,904.0000,90,5512.0000,16,1,0.7079646017699115,0.5805515239477503,7.994040654097932,
64,4,4,8,RLCCA,1,6,10.0,10.0,640,860.0000,54,3364.0000,16,1,0.7441860465116279,0.9512485136741974,6.247452013705835,
64,4,4,8,RLCCA,1,7,15.0,10.0,640,528.0000,58,2628.0000,11,0,1.0,1.0,7.449894592364062,
64,4,4,8,RLCCA,1,8,20.0,10.0,640,404.0000,51,2560.0000,8,0,1.0,1.0,8.478175560788465,
64,4,4,8,RLCCA,1,9,5.0,15.0,640,896.0000,81,4368.0000,17,1,0.7142857142857143,0.7326007326007326,7.226407286376593,
64,4,4,8,RLCCA,1,10,10.0,15.0,640,864.0000,55,3456.0000,16,1,0.7407407407407407,0.9259259259259259,8.149522494241465,
64,4,4,8,RLCCA,1,11,15.0,15.0,640,332.0000,39,2580.0000,6,0,1.0,1.0,10.855179282475852,
64,4,4,8,RLCCA,1,12,20.0,15.0,640,452.0000,50,2616.0000,9,0,1.0,1.0,7.530714760327327,
64,4,4,8,RLCCA,1,13,5.0,20.0,640,864.0000,48,3324.0000,15,1,0.7407407407407407,0.9626955475330926,7.738058100447504,
64,4,4,8,RLCCA,1,14,10.0,20.0,640,904.0000,78,4116.0000,17,1,0.7079646017699115,0.7774538386783285,9.268022649230366,
64,4,4,8,RLCCA,1,15,15.0,20.0,640,456.0000,49,2556.0000,9,0,1.0,1.0,8.479940902280187,
64,4,4,8,RLCCA,1,16,20.0,20.0,640,228.0000,19,1004.0000,4,0,1.0,1.0,5.88813699042458,
