64,4,4,1,RLCCA,1,1,5.0,5.0,640,624.0000,92,3192.0000,10,8,1.0,1.0,2.757917377097435,
64,4,4,1,RLCCA,1,2,10.0,5.0,640,620.0000,55,1544.0000,11,3,1.0,1.0,2.3335124481860428,
64,4,4,1,RLCCA,1,3,15.0,5.0,640,624.0000,60,2004.0000,13,15,1.0,1.0,2.4249581322530576,
64,4,4,1,RLCCA,1,4,20.0,5.0,640,632.0000,87,1872.0000,14,9,1.0,1.0,3.264173625469282,
64,4,4,1,RLCCA,1,5,5.0,10.0,640,616.0000,66,2272.0000,10,4,1.0,1.0,2.6834797744596233,
64,4,4,1,RLCCA,1,6,10.0,10.0,640,640.0000,26,960.0000,10,10,1.0,1.0,1.671104944281185,
64,4,4,1,RLCCA,1,7,15.0,10.0,640,624.0000,37,1012.0000,11,1,1.0,1.0,2.02296144346828,
64,4,4,1,RLCCA,1,8,20.0,10.0,640,632.0000,46,1588.0000,13,6,1.0,1.0,2.916193686877427,
64,4,4,1,RLCCA,1,9,5.0,15.0,640,624.0000,62,1956.0000,10,13,1.0,1.0,2.530928288038444,
64,4,4,1,RLCCA,1,10,10.0,15.0,640,608.0000,43,1332.0000,10,12,1.0,1.0,1.8352430065611716,
64,4,4,1,RLCCA,1,11,15.0,15.0,640,628.0000,41,1064.0000,11,2,1.0,1.0,1.8641907426641775,
64,4,4,1,RLCCA,1,12,20.0,15.0,640,604.0000,20,968.0000,12,7,1.0,1.0,2.159573434210663,
64,4,4,1,RLCCA,1,13,5.0,20.0,640,576.0000,115,3172.0000,10,0,1.0,1.0,3.002244554431071,
64,4,4,1,RLCCA,1,14,10.0,20.0,640,636.0000,67,1536.0000,12,11,1.0,1.0,2.8829270380535497,
64,4,4,1,RLCCA,1,15,15.0,20.0,640,596.0000,41,1488.0000,11,14,1.0,1.0,2.3771346143810494,
64,4,4,1,RLCCA,1,16,20.0,20.0,640,508.0000,37,2188.0000,10,5,1.0,1.0,2.665744930842497,
