64,4,1,2,RLCCA,1,1,5.0,5.0,640,352.0000,54,3140.0000,6,3,1.0,1.0,3.7224891998828435,
64,4,1,2,RLCCA,1,2,10.0,5.0,640,544.0000,58,3080.0000,10,3,1.0,1.0,4.56216165977868,
64,4,1,2,RLCCA,1,3,15.0,5.0,640,288.0000,156,3180.0000,5,6,1.0,1.0,4.426004458610088,
64,4,1,2,RLCCA,1,4,20.0,5.0,640,352.0000,52,3368.0000,6,6,1.0,0.9501187648456056,4.005715400555352,
64,4,1,2,RLCCA,1,5,5.0,10.0,640,272.0000,55,3108.0000,5,5,1.0,1.0,2.8829287886385258,
64,4,1,2,RLCCA,1,6,10.0,10.0,640,348.0000,55,3204.0000,6,5,1.0,0.9987515605493134,4.155830060972052,
64,4,1,2,RLCCA,1,7,15.0,10.0,640,528.0000,60,3192.0000,10,1,1.0,1.0,4.145777069587556,
64,4,1,2,RLCCA,1,8,20.0,10.0,640,216.0000,23,1136.0000,4,1,1.0,1.0,3.1921393034784025,
64,4,1,2,RLCCA,1,9,5.0,15.0,640,228.0000,32,1552.0000,5,0,1.0,1.0,2.8438085558152495,
64,4,1,2,RLCCA,1,10,10.0,15.0,640,0.0000,0,0.0000,0,0,1.0,1.0,NaN,
64,4,1,2,RLCCA,1,11,15.0,15.0,640,556.0000,58,2904.0000,11,2,1.0,1.0,5.521008337752432,
64,4,1,2,RLCCA,1,12,20.0,15.0,640,396.0000,146,3276.0000,7,4,1.0,0.9768009768009768,5.94884283687672,
64,4,1,2,RLCCA,1,13,5.0,20.0,640,292.0000,54,3128.0000,6,7,1.0,1.0,4.901501438510511,
64,4,1,2,RLCCA,1,14,10.0,20.0,640,416.0000,35,2416.0000,8,7,1.0,1.0,4.370596703644004,
64,4,1,2,RLCCA,1,15,15.0,20.0,640,0.0000,0,0.0000,0,2,1.0,1.0,NaN,
64,4,1,2,RLCCA,1,16,20.0,20.0,640,496.0000,57,3260.0000,9,4,1.0,0.9815950920245399,5.195032539828815,
