64,4,8,16,RLCCA,1,1150992,20.64645588091458,3.4215147552615903,9
64,4,8,16,RLCCA,1,1116179,6.573583387831585,6.669226462164062,6
64,4,8,16,RLCCA,1,1036292,9.257769026295927,14.862726928767962,5
64,4,8,16,RLCCA,1,1009668,15.453096021265381,0.6509529022836302,15
64,4,8,16,RLCCA,1,1083420,3.2172273280252375,1.1266538548395122,1
64,4,8,16,RLCCA,1,1075229,18.94525272474984,16.015238213962302,1
64,4,8,16,RLCCA,1,1003521,9.630164173134961,12.365270133561996,9
64,4,8,16,RLCCA,1,1030144,23.603850422344482,7.663335289199566,11
64,4,8,16,RLCCA,1,1171459,8.672077038422685,15.555547194115299,14
64,4,8,16,RLCCA,1,1112070,0.433395254433945,5.131381930583139,9
64,4,8,16,RLCCA,1,1060873,5.692477015619087,4.812174659070429,9
64,4,8,16,RLCCA,1,1032213,2.6181142763709047,11.403213509745637,11
64,4,8,16,RLCCA,1,1130508,10.644548051905721,8.370073512280062,9
64,4,8,16,RLCCA,1,1165327,20.20756177458206,10.317222761810026,7
64,4,8,16,RLCCA,1,1095728,11.69312747559529,5.289274443651744,11
64,4,8,16,RLCCA,1,1065010,19.24364947716927,5.343225901691038,6
64,4,8,16,RLCCA,1,1013804,3.3645212866168475,13.986338392655615,5
64,4,8,16,RLCCA,1,1017897,16.541168329190874,7.342032289203764,4
64,4,8,16,RLCCA,1,1060919,24.808233275777887,12.10698389918616,10
64,4,8,16,RLCCA,1,1011751,19.013750630926197,22.16387480401202,3
64,4,8,16,RLCCA,1,1089598,23.28530527845556,12.275102014243657,6
64,4,8,16,RLCCA,1,1124385,14.193184685117576,11.869365506074915,12
64,4,8,16,RLCCA,1,1093664,6.5786923464799205,19.625914975948817,15
64,4,8,16,RLCCA,1,1099811,16.162753127930195,14.246249309678749,2
64,4,8,16,RLCCA,1,1126437,20.952009744734227,15.170186662738018,13
64,4,8,16,RLCCA,1,1105957,22.879366973208377,10.6160980123531,12
64,4,8,16,RLCCA,1,1075239,2.083767304794931,11.915627178554338,1
64,4,8,16,RLCCA,1,1026104,7.845315248578324,20.244796441017446,4
64,4,8,16,RLCCA,1,1024055,24.033425238664666,8.454680041385291,3
64,4,8,16,RLCCA,1,1165353,2.977139964737165,6.879633131846135,14
64,4,8,16,RLCCA,1,1163311,10.803977550626797,5.563659927959884,11
64,4,8,16,RLCCA,1,1108014,10.2171304668319,17.724767330412764,16
64,4,8,16,RLCCA,1,1062993,18.43368310849336,10.315833106867641,8
64,4,8,16,RLCCA,1,1169492,17.881529062195586,12.693147974436656,9
64,4,8,16,RLCCA,1,1024071,14.329159443642945,0.5926856641392773,3
64,4,8,16,RLCCA,1,1017923,11.38579871129797,4.961840087692941,16
64,4,8,16,RLCCA,1,1144924,12.604826028027404,16.08652735198877,9
64,4,8,16,RLCCA,1,1081418,6.8739969272394426,12.5652449596881,16
64,4,8,16,RLCCA,1,1046611,17.107706549650743,10.486246701597228,8
64,4,8,16,RLCCA,1,1075276,3.4537937025657954,9.935093430819643,12
64,4,8,16,RLCCA,1,1095758,21.05106112091261,20.492961335720622,14
64,4,8,16,RLCCA,1,1011793,23.160829071944736,6.748781552752672,15
64,4,8,16,RLCCA,1,1130609,0.9267090879084217,13.402954413322504,16
64,4,8,16,RLCCA,1,1011820,13.139161490405424,5.767277870510204,14
64,4,8,16,RLCCA,1,1099892,0.47065335291260535,7.055509984425396,4
64,4,8,16,RLCCA,1,1144950,15.790622177700781,21.061856573856858,7
64,4,8,16,RLCCA,1,1011814,22.29667473786353,23.6605405559565,15
64,4,8,16,RLCCA,1,1005670,9.27466288798429,4.456295502275113,2
64,4,8,16,RLCCA,1,1155195,10.418901858328876,17.733226298785056,2
64,4,8,16,RLCCA,1,1030242,5.70531113972371,9.318810175397775,4
64,4,8,16,RLCCA,1,1065059,17.848664905092324,19.715430401574643,9
64,4,8,16,RLCCA,1,1011836,3.53108066172316,16.372238444883287,16
64,4,8,16,RLCCA,1,1130596,12.498560167753398,2.4025508956009887,7
64,4,8,16,RLCCA,1,1128554,18.893518702966535,5.378190904013616,6
64,4,8,16,RLCCA,1,1009778,0.3048914187859668,22.534183197222212,1
64,4,8,16,RLCCA,1,1063021,15.000574159174722,5.453950703495909,7
64,4,8,16,RLCCA,1,1044593,11.568372136548275,5.717188093981946,2
64,4,8,16,RLCCA,1,1073296,13.914550641794222,9.566686112513743,11
64,4,8,16,RLCCA,1,1065105,2.5707892242489936,13.432931696903793,1
64,4,8,16,RLCCA,1,1020045,15.191311508052312,8.550216049327943,15
64,4,8,16,RLCCA,1,1050771,0.7577771027965874,9.313301943002516,1
64,4,8,16,RLCCA,1,1063059,6.1408505205783825,5.6727411421620335,10
64,4,8,16,RLCCA,1,1013892,16.861007677403514,12.219881666101703,2
64,4,8,16,RLCCA,1,1024155,6.262148543678766,10.482218638521006,8
64,4,8,16,RLCCA,1,1116303,0.5293972768240705,22.780785999721694,1
64,4,8,16,RLCCA,1,1067150,15.944476669824688,13.697389391996014,4
64,4,8,16,RLCCA,1,1151119,2.2191115030660384,22.527453240684927,14
64,4,8,16,RLCCA,1,1079439,17.848959234332817,11.688983428671575,4
64,4,8,16,RLCCA,1,1140878,11.45901619197199,12.370762610689841,9
64,4,8,16,RLCCA,1,1069232,19.04023377077484,10.883917913442357,14
64,4,8,16,RLCCA,1,1075360,17.581322489963657,15.667889122353479,3
64,4,8,16,RLCCA,1,1120417,19.349562398316596,14.233878418091113,4
64,4,8,16,RLCCA,1,1042620,17.691281165027963,8.648853970916306,13
64,4,8,16,RLCCA,1,1095844,13.014265247776958,0.5560457758874069,8
64,4,8,16,RLCCA,1,1163429,24.669439278786644,17.369504480846082,10
64,4,8,16,RLCCA,1,1108132,8.368768189653734,17.099667934948943,12
64,4,8,16,RLCCA,1,1091754,5.958306928710891,16.59646085917894,13
64,4,8,16,RLCCA,1,1065130,12.556720289020229,20.108092963278033,15
64,4,8,16,RLCCA,1,1091759,13.753210879884952,3.347903016486943,10
64,4,8,16,RLCCA,1,1016008,0.8792732119261579,21.85616293558314,10
64,4,8,16,RLCCA,1,1083608,3.1093666158060236,22.63625231406358,2
64,4,8,16,RLCCA,1,1032386,14.76438645668669,18.04416393574468,1
64,4,8,16,RLCCA,1,1065181,14.59410013713598,7.8626403342661035,2
64,4,8,16,RLCCA,1,1034460,22.337144414138734,4.1325483228929825,2
64,4,8,16,RLCCA,1,1173698,9.49769383021248,6.7990307696318215,4
64,4,8,16,RLCCA,1,1159365,24.15225178460497,11.439265567723792,6
64,4,8,16,RLCCA,1,1089733,3.543966921940941,21.031817264433823,16
64,4,8,16,RLCCA,1,1052869,12.271335698732528,0.3127473110984012,7
64,4,8,16,RLCCA,1,1155271,17.12990276011108,6.060708048420192,7
64,4,8,16,RLCCA,1,1016024,19.70793733695217,7.5428573235372705,3
64,4,8,16,RLCCA,1,1155272,1.1890745656459014,18.310688861541433,7
64,4,8,16,RLCCA,1,1046741,8.982170628721965,13.285484610050638,11
64,4,8,16,RLCCA,1,1118410,11.504618359577439,14.938486510511874,10
64,4,8,16,RLCCA,1,1063116,22.218273906033428,0.5172606017319209,12
64,4,8,16,RLCCA,1,1028306,11.866389978106056,16.175458836827616,6
64,4,8,16,RLCCA,1,1063118,13.682826876954406,9.812939093855611,8
64,4,8,16,RLCCA,1,1024208,15.189091883279081,9.192940628837698,16
64,4,8,16,RLCCA,1,1171701,13.932623643064879,13.425285751830897,1
64,4,8,16,RLCCA,1,1054968,7.198545133545003,16.074592181883926,13
64,4,8,16,RLCCA,1,1165560,5.879886964192896,3.519874244719683,6
64,4,8,16,RLCCA,1,1173754,15.997063237540434,21.645902051988408,3
64,4,8,16,RLCCA,1,1001726,11.769819610260928,8.351273905697237,5
64,4,8,16,RLCCA,1,1134819,9.785821139012333,2.3620714365957522,3
64,4,8,16,RLCCA,1,1153255,14.87584607165602,6.6685444693988245,9
64,4,8,16,RLCCA,1,1173735,9.618133110601224,12.696255145131143,12
64,4,8,16,RLCCA,1,1020151,3.2109635432904042,22.146535113269234,1
64,4,8,16,RLCCA,1,1169643,1.6750249056465454,17.91764526743776,2
64,4,8,16,RLCCA,1,1014005,1.6305377124084046,5.791054345226424,13
64,4,8,16,RLCCA,1,1089771,7.708926201970787,12.403676829143091,4
64,4,8,16,RLCCA,1,1001715,17.89477829842665,0.9571417074583636,10
64,4,8,16,RLCCA,1,1120541,7.370328985928295,18.258674042335354,12
64,4,8,16,RLCCA,1,1089822,2.3405760699287637,2.0161231503705803,13
