64,4,1,1,RLCCA,1,1,5.0,5.0,640,452.0000,58,3140.0000,8,8,1.0,1.0,3.540110964836109,
64,4,1,1,RLCCA,1,2,10.0,5.0,640,512.0000,54,2924.0000,10,3,1.0,1.0,3.2747133138766285,
64,4,1,1,RLCCA,1,3,15.0,5.0,640,364.0000,88,3176.0000,6,15,1.0,1.0,2.3933686141182573,
64,4,1,1,RLCCA,1,4,20.0,5.0,640,312.0000,120,3172.0000,6,9,1.0,1.0,2.9474167756126253,
64,4,1,1,RLCCA,1,5,5.0,10.0,640,320.0000,80,3144.0000,6,4,1.0,1.0,2.760191624456093,
64,4,1,1,RLCCA,1,6,10.0,10.0,640,272.0000,30,1744.0000,5,10,1.0,1.0,1.991904940751414,
64,4,1,1,RLCCA,1,7,15.0,10.0,640,272.0000,27,1356.0000,5,1,1.0,1.0,1.8972120861124553,
64,4,1,1,RLCCA,1,8,20.0,10.0,640,296.0000,43,2204.0000,6,6,1.0,1.0,1.7118557383726911,
64,4,1,1,RLCCA,1,9,5.0,15.0,640,228.0000,20,928.0000,5,13,1.0,1.0,2.0308062673401652,
64,4,1,1,RLCCA,1,10,10.0,15.0,640,52.0000,12,624.0000,1,12,1.0,1.0,1.5065141103651047,
64,4,1,1,RLCCA,1,11,15.0,15.0,640,300.0000,23,1272.0000,6,2,1.0,1.0,2.11740171587488,
64,4,1,1,RLCCA,1,12,20.0,15.0,640,320.0000,80,3152.0000,5,7,1.0,1.0,2.9563893916795334,
64,4,1,1,RLCCA,1,13,5.0,20.0,640,284.0000,31,1532.0000,6,0,1.0,1.0,2.679696221345286,
64,4,1,1,RLCCA,1,14,10.0,20.0,640,480.0000,61,3148.0000,9,11,1.0,1.0,3.6688172711636513,
64,4,1,1,RLCCA,1,15,15.0,20.0,640,376.0000,43,2080.0000,7,14,1.0,1.0,2.5978317548521,
64,4,1,1,RLCCA,1,16,20.0,20.0,640,544.0000,125,3192.0000,9,5,1.0,1.0,3.27728821171369,
