1,1004622,16.186624877355566,14.622053949863487,5
1,1019661,10.441576390579486,6.572660136027813,5
1,1024071,18.035280558209045,12.148382372031236,4
1,1017157,11.399905385734986,6.017668071377068,8
1,1022723,23.701412440906584,5.29624802772637,14
1,1008195,18.547902659450237,12.404415647736606,4
1,1001858,17.62630030893135,13.287245478146295,3
1,1000512,23.609699371281767,6.472303607394555,3
1,1007775,4.967165230587854,3.7283146046966866,13
1,1024155,23.41055802689892,5.753916825511253,5
1,1002651,1.9810064372676368,4.085557507904373,11
1,1015768,17.193604136210965,20.78981812492607,3
1,1021144,18.539270031500422,23.648748027815184,5
1,1016024,3.2929722249971523,5.2709604188832255,15
1,1001365,24.73165651508558,6.813524595570129,6
1,1014677,11.698818350050477,6.327857371700979,11
1,1006355,16.30060352299935,13.252585835926975,12
1,1005484,18.278673400497645,22.53619060075136,9
1,1014569,10.815473073138076,7.6102070128296555,16
1,1017448,18.24457193761498,21.89636408512223,9
1,1006824,18.108564228258736,13.031336472916315,6
1,1011300,2.4329398698906877,4.031195218513867,6
1,1010402,22.42676978557765,6.205611635050411,2
1,1014497,1.5775973653452806,1.7436590712927384,11
1,1015457,3.4910639189599157,3.4299710684477343,16
1,1016352,12.665359036738808,6.1331897788596725,12
1,1003838,18.27646036634816,22.87459936976183,9
1,1001726,4.66129306100793,4.496381529109735,15
1,1002875,12.398523459005213,6.985444202904265,15
1,1007290,24.098057161420588,5.815641092730065,12
1,1016888,18.417533800239895,22.553614111584352,14
1,1023480,17.839387532521275,21.974687267625526,16
1,1023543,18.142028337556035,14.383501595198279,9
1,1024055,17.6637729064609,12.743989258467199,7
