64,2,5,2,RLCCA,1,1150992,3.4717059454921,23.820648773453375,4
64,2,5,2,RLCCA,1,1116179,21.153444114646934,20.461940251648983,8
64,2,5,2,RLCCA,1,1036292,0.5839613011750433,14.370198826067913,2
64,2,5,2,RLCCA,1,1009668,9.788945237577005,8.249344593714705,8
64,2,5,2,RLCCA,1,1083420,12.888405689046104,19.666339630870162,2
64,2,5,2,RLCCA,1,1075229,9.471122152015976,11.912239989702549,8
64,2,5,2,RLCCA,1,1003521,24.034003811911216,21.10937833244951,9
64,2,5,2,RLCCA,1,1030144,10.962232641670655,7.723466157705449,4
64,2,5,2,RLCCA,1,1171459,4.619906191895767,14.341005068356894,1
64,2,5,2,RLCCA,1,1112070,13.396612857545161,12.641821882484455,6
64,2,5,2,RLCCA,1,1060873,10.46245583770705,6.004138903865819,1
64,2,5,2,RLCCA,1,1032213,2.035346751385813,2.473808191966768,6
64,2,5,2,RLCCA,1,1130508,3.9563150761475097,14.561244315028485,6
64,2,5,2,RLCCA,1,1165327,5.0241133640989855,10.064959950668083,7
64,2,5,2,RLCCA,1,1095728,12.198428176007459,6.395136247187644,4
64,2,5,2,RLCCA,1,1065010,6.480433339943825,20.942686141974775,8
64,2,5,2,RLCCA,1,1013804,2.0806536378747085,8.801367039115785,3
64,2,5,2,RLCCA,1,1017897,5.637063751039285,4.41675263197769,2
64,2,5,2,RLCCA,1,1060919,17.722147602521275,2.185506683194811,1
64,2,5,2,RLCCA,1,1011751,23.670316531824625,1.3081807858563783,9
64,2,5,2,RLCCA,1,1089598,14.421038598616331,17.615226672286315,5
64,2,5,2,RLCCA,1,1124385,5.607750778049909,2.30000978351511,3
64,2,5,2,RLCCA,1,1093664,17.236987172125442,2.995921991728249,2
64,2,5,2,RLCCA,1,1099811,16.397676653133527,15.884091441109138,7
64,2,5,2,RLCCA,1,1126437,16.95996793401835,1.1350088299275258,2
64,2,5,2,RLCCA,1,1105957,14.677693650812111,3.342606650606533,3
64,2,5,2,RLCCA,1,1075239,5.677668438766844,14.513624204128742,2
64,2,5,2,RLCCA,1,1026104,10.638324778342376,1.0044782584851213,10
64,2,5,2,RLCCA,1,1024055,5.849684192500447,7.091702370039104,2
64,2,5,2,RLCCA,1,1165353,5.825306571043914,15.28562734274831,1
64,2,5,2,RLCCA,1,1163311,8.6491388048514,2.526852193600731,4
64,2,5,2,RLCCA,1,1108014,23.49163887272458,23.204546295619018,3
64,2,5,2,RLCCA,1,1062993,8.694811349246116,3.6512930048598466,5
64,2,5,2,RLCCA,1,1169492,15.21075019119725,17.51024029150289,9
64,2,5,2,RLCCA,1,1024071,4.183896703290674,13.175786789766157,1
